V1,V2,V3
11.4606741573034,65.6595744680851,-38.2529144287109
11.6292134831461,65.6595744680851,-35.4329109191895
11.7977528089888,65.6595744680851,-169.742919921875
11.9662921348315,65.6595744680851,-211.362915039062
12.1348314606742,65.6595744680851,-151.776550292969
12.3033707865169,65.6595744680851,-123.516548156738
12.4719101123596,65.6595744680851,159.233459472656
12.6404494382022,65.6595744680851,256.963439941406
12.8089887640449,65.6595744680851,444.223449707031
12.9775280898876,65.6595744680851,585.003479003906
13.1460674157303,65.6595744680851,554.6728515625
13.314606741573,65.6595744680851,563.622863769531
13.4831460674157,65.6595744680851,255.032867431641
13.6516853932584,65.6595744680851,481.592864990234
13.8202247191011,65.6595744680851,486.162872314453
13.9887640449438,65.6595744680851,619.6728515625
14.1573033707865,65.6595744680851,436.932861328125
14.3258426966292,65.6595744680851,527.254455566406
14.4943820224719,65.6595744680851,872.234436035156
14.6629213483146,65.6595744680851,851.114440917969
14.8314606741573,65.6595744680851,789.734436035156
15,65.6595744680851,746.554443359375
0,65.4893617021277,-2979.37133789062
0.168539325842697,65.4893617021277,-2937.38134765625
0.337078651685393,65.4893617021277,-2898.13793945312
0.50561797752809,65.4893617021277,-2921.2978515625
0.674157303370786,65.4893617021277,-2910.45776367188
0.842696629213483,65.4893617021277,-2890.0078125
1.01123595505618,65.4893617021277,-2967.80786132812
1.17977528089888,65.4893617021277,-2952.63793945312
1.34831460674157,65.4893617021277,-2929.50170898438
1.51685393258427,65.4893617021277,-2877.2119140625
1.68539325842697,65.4893617021277,-2859.37182617188
1.85393258426966,65.4893617021277,-2894.00170898438
2.02247191011236,65.4893617021277,-2916.77172851562
2.19101123595506,65.4893617021277,-2925.95190429688
2.35955056179775,65.4893617021277,-2809.0771484375
2.52808988764045,65.4893617021277,-2550.83715820312
2.69662921348315,65.4893617021277,-2320.00708007812
2.86516853932584,65.4893617021277,-2094.14721679688
3.03370786516854,65.4893617021277,-1595.91711425781
3.20224719101124,65.4893617021277,-1469.62719726562
3.37078651685393,65.4893617021277,-1391.00720214844
3.53932584269663,65.4893617021277,-1337.91662597656
3.70786516853933,65.4893617021277,-1243.96667480469
3.87640449438202,65.4893617021277,-1192.88659667969
4.04494382022472,65.4893617021277,-1142.73657226562
4.21348314606742,65.4893617021277,-1107.5966796875
4.38202247191011,65.4893617021277,-1004.78662109375
4.55056179775281,65.4893617021277,-917.067626953125
4.71910112359551,65.4893617021277,-861.907592773438
4.8876404494382,65.4893617021277,-799.417602539062
5.0561797752809,65.4893617021277,-706.187622070312
5.2247191011236,65.4893617021277,-688.317626953125
5.39325842696629,65.4893617021277,-671.5576171875
5.56179775280899,65.4893617021277,-619.247619628906
5.73033707865169,65.4893617021277,-503.594635009766
5.89887640449438,65.4893617021277,-421.674652099609
6.06741573033708,65.4893617021277,-331.424652099609
6.23595505617978,65.4893617021277,-351.994659423828
6.40449438202247,65.4893617021277,-424.284637451172
6.57303370786517,65.4893617021277,-383.754638671875
6.74157303370786,65.4893617021277,-381.777069091797
6.91011235955056,65.4893617021277,-391.847076416016
7.07865168539326,65.4893617021277,-364.327087402344
7.24719101123596,65.4893617021277,-353.797088623047
7.41573033707865,65.4893617021277,-346.217071533203
7.58426966292135,65.4893617021277,-333.277069091797
7.75280898876404,65.4893617021277,-352.892913818359
7.92134831460674,65.4893617021277,-356.312927246094
8.08988764044944,65.4893617021277,-349.222930908203
8.25842696629213,65.4893617021277,-340.332916259766
8.42696629213483,65.4893617021277,-332.882934570312
8.59550561797753,65.4893617021277,-334.022918701172
8.76404494382022,65.4893617021277,-334.512939453125
8.93258426966292,65.4893617021277,-330.589874267578
9.10112359550562,65.4893617021277,-330.579895019531
9.26966292134831,65.4893617021277,-331.269897460938
9.43820224719101,65.4893617021277,-326.269897460938
9.60674157303371,65.4893617021277,-303.529876708984
9.7752808988764,65.4893617021277,-244.049896240234
9.9438202247191,65.4893617021277,-229.987442016602
10.1123595505618,65.4893617021277,-218.617431640625
10.2808988764045,65.4893617021277,-222.817443847656
10.4494382022472,65.4893617021277,-309.487426757812
10.6179775280899,65.4893617021277,-364.747436523438
10.7865168539326,65.4893617021277,-319.587432861328
10.9550561797753,65.4893617021277,-237.107437133789
